出発地のノード番号,到着側のノード番号,ウェイの距離[m]
21988,21989,2.75
21989,21990,2.16
21990,21993,20.78
21993,21994,4.55
21994,21991,52.14
21991,21992,11.69
15442,21995,5.43
21995,1308,70.64
1308,21953,4.72
5544,21994,4.49
21995,21996,11.56
21996,21997,71.73
21997,21998,4.27
21998,21999,3.39
21999,21953,5.98
22001,19266,4.17
22002,22031,1.26
22031,16036,3.37
16036,22001,5.33
21952,22003,3.95
22003,22009,2.69
22009,22004,3.47
22004,22005,4.04
22005,1334,4.03
1334,22006,36.36
22006,22007,2.17
22007,22008,3.34
22008,22002,7.72
22012,22031,4.54
22031,22014,9.71
22014,22015,2.2
22015,22016,1.95
22016,22018,1.82
22018,22022,1.79
22022,22023,35.17
22023,22030,1.42
22030,22024,1.61
22024,22019,2.76
22019,22020,2.47
22020,22021,2.52
22021,22026,2.94
22026,22027,2.55
22027,22028,2.29
22028,22029,4.14
22029,22034,3.73
22034,22012,52.18
5546,5547,6.74
19217,19230,1.87
19230,19218,1.76
19218,19219,4.54
19219,19220,2.92
19220,19221,3.25
19221,19222,3.83
19222,19223,2.76
19223,19224,37.83
19224,19225,2.34
19225,19226,2.33
19226,19231,2.36
19231,19228,5.04
19228,19229,44.33
19229,19217,5.4
18359,16391,17.53
16391,8071,5.51
16394,16393,6.35
16393,16392,0.55
16391,16394,0.55
3870,20830,4.02
20830,20831,18.76
20831,20829,58.99
20866,20867,9.25
20867,20868,5.39
20868,20869,10.81
20869,20870,11.16
613,612,5.37
612,5591,3.4
2682,2681,62.36
2681,9409,19.6
9409,9394,8.44
9394,9411,102.64
9411,9395,12.52
9395,9392,130.87
9392,9393,40.11
9393,22170,4.58
2684,2683,10.29
2683,2682,9.53
21740,9429,78.28
9429,9430,3.2
9430,9431,3.37
9431,9432,4.64
9432,9433,2.04
9433,9437,46.05
9437,9434,80.27
9434,9438,5.37
9438,22182,89.23
22182,9401,15.95
9401,9441,1.32
9441,9402,57.33
9402,9403,2.55
9403,9400,3.14
9400,9416,3.6
9416,9415,3.04
9415,9413,87.92
9413,9412,3.77
9412,9399,4.76
9399,9414,5.07
9414,9406,2.37
9406,9410,28.1
9410,9404,3.21
9404,9405,3.97
9405,9398,2.76
9398,9408,106.95
10695,11365,10.06
11365,10696,10.08
9946,8025,12.97
8025,10694,7.89
10696,10697,19.04
10697,10698,5.42
10698,5562,16.85
9074,19277,14.17
19277,22301,1.65
22301,22300,1.13
22300,4488,2.97
4488,11167,0.61
11167,19276,3.27
19276,5561,6.01
10353,15891,8.16
15891,10365,24.6
10365,10366,11.52
10366,15806,13.56
15806,15807,17.7
15807,10367,19.45
10367,10368,13.53
10368,15810,12.67
15810,15811,11.04
15811,15812,7.33
15812,15813,9.36
15813,10369,11.51
10369,10370,18.67
10370,15816,17.75
15816,15817,17.37
15817,15818,10.74
15818,15819,19.15
15819,15820,14.68
15820,15821,11.86
15821,15822,11.58
15822,15829,10.64
15829,15830,9.86
15830,15831,14.48
15831,10378,15.23
10378,10379,11.88
10379,10380,13.8
10380,10381,28.18
10381,10382,14.22
10382,10383,35.96
10383,10384,16.28
10384,10385,9.43
10385,10386,13.2
10386,10387,19.28
10387,10388,16.03
10388,10391,19.27
10391,10393,7.66
10393,10394,6.8
10394,10395,28.57
10395,10396,18.61
10396,10397,11.42
10397,10398,18.19
10398,10399,23.91
10399,10400,21.34
10400,10404,7.46
10404,10409,7.3
10409,10412,10.55
10412,10413,15.7
10413,10415,11.01
10415,10420,9.23
10420,10425,12.62
10425,10430,17.43
10430,10435,31.15
10435,10442,19.52
10442,10447,12.99
10447,10452,13.88
10452,16600,11.7
10447,15868,5.97
15868,10489,23.56
15884,15885,21.39
15885,15886,20.38
15886,15887,12.53
15887,15888,30.53
15888,15889,29.15
15889,15890,20.53
15890,15891,6.98
15893,15740,6.44
15894,9672,4.5
9672,15895,10.71
15897,16826,6.45
20944,9286,2.81
9286,20945,5.94
20945,9283,62.22
9283,9284,8.63
9284,20946,3.27
20946,20942,4.83
12386,7662,84.71
7662,9287,107.34
9287,20949,30.9
12392,10903,63.39
10903,12393,111.82
12393,12394,28.66
20949,12384,56.37
12394,10954,57.31
15998,15999,9.85
15999,16000,100.69
16000,16001,77.85
16001,16002,343.25
16002,16003,23.5
16003,16004,22.45
16004,16005,21.26
16005,16006,105.58
16006,16007,52.44
16007,16008,129.09
16008,16010,46.69
16010,16013,3.59
4539,4540,63.05
19304,19305,13.42
19305,19306,16.46
23681,23682,17.85
23682,23683,158.68
23683,23684,68.54
23684,23685,17.98
23686,23685,21.68
23685,23687,20.52
23687,23688,46.16
23688,23689,30.86
23689,23690,108.63
23690,23691,11.21
23691,23693,21.9
23693,23694,6.39
23694,23695,35.02
23695,23696,42.85
23696,23697,154.96
23697,20219,19.03
20219,20225,247.5
20225,20226,18.65
20226,18832,13.34
3521,23921,60.34
23921,3527,5.68
3527,23922,50.86
23922,3530,5.28
3530,23923,47.53
23923,23924,20.64
23924,3533,40.15
3533,23925,43.68
23925,23926,7.44
9129,9131,97.15
9132,9134,39.77
9134,9133,5.79
9133,9130,170.48
9134,9135,18.9
9135,9136,11.78
9136,9137,14.28
9137,9143,16.84
9143,9138,10.58
9138,9131,15.08
9131,9144,23.42
9144,9139,17.77
9139,9140,27.29
9140,9141,44.63
9141,9142,28.65
9142,20068,32.51
9144,9145,55.38
9145,9146,15.19
9146,9147,62.04
9147,9148,13.92
9148,20060,12.07
2133,19990,34.47
19948,9155,41.38
9155,22508,40.38
22508,9154,4.89
7253,15604,15.76
15604,11076,6.6
11076,15605,56.78
15605,15607,14.19
15607,15606,17.89
7295,7289,4.33
7289,7290,190.29
7291,7295,157.5
7295,6207,112.02
6207,7292,3.94
7292,7293,6.99
7294,7298,5.86
7298,7292,8.36
7293,7297,9.18
7297,7296,8.68
7301,7302,534.19
7305,7306,5.53
7306,7307,6.0
7302,7303,5.72
7303,7305,5.63
7291,7299,38.76
7299,7300,84.5
7300,7308,10.79
7308,7301,12.47
21664,21654,8.57
21654,21663,29.7
17799,21655,13.17
21656,21657,12.91
21658,21024,12.53
21024,21659,30.06
21660,21662,12.58
21662,21661,28.43
7584,5399,12.22
21025,7591,21.42
7591,7592,12.7
7592,7601,7.13
7594,9517,10.88
9517,9519,11.5
9519,9518,10.57
9518,5330,6.51
7591,9519,16.86
10969,8013,8.61
8013,10973,8.15
10970,10977,6.96
10977,8011,9.35
20289,20290,11.12
20290,18869,15.01
18866,18867,26.8
18864,18865,21.67
18850,18855,94.05
18855,18857,31.46
18842,20264,26.91
20264,18840,9.82
18837,18839,10.33
18839,18842,25.58
17355,17364,62.37
18955,18954,23.49
18930,18931,18.85
18928,20313,25.1
1236,18836,17.26
11068,11069,16.79
11069,11070,23.65
11070,11071,18.19
11071,11072,13.26
11072,11073,11.15
11073,11074,14.1
11074,11075,22.3
11075,9204,16.74
4890,4891,10.98
4891,4892,40.96
4892,4893,17.46
7656,7657,77.71
12747,12750,5.18
12750,12751,11.62
12751,12752,4.35
12752,12753,4.52
12753,12754,4.88
12754,12755,5.8
12755,12756,27.07
12756,12757,18.94
12757,12758,10.74
12758,12759,19.41
12759,12760,14.27
12760,12761,27.6
12761,12762,7.15
12762,12763,12.42
12763,12748,21.82
12764,12765,29.93
12765,12766,6.53
12766,12759,14.25
12759,12767,20.71
12767,12768,6.49
12768,12769,10.22
23252,23253,40.24
23253,23254,18.63
23254,23255,11.75
23255,23257,8.84
23257,23258,6.75
23258,23259,12.67
23259,23260,15.79
23260,9987,9.45
23262,23263,11.42
23263,23264,18.23
23264,23265,17.28
23265,23267,13.7
23267,23268,10.85
23268,23269,16.85
23269,23270,15.45
23270,23272,18.08
23272,23273,17.69
23273,23274,7.66
23274,23275,9.38
23275,23277,4.74
23277,23278,14.57
23278,23279,18.03
23279,20732,8.67
23278,23280,17.2
23280,23282,7.99
23282,23283,10.7
23283,23284,11.86
23284,23285,18.48
23285,23287,24.99
23287,23288,17.71
23288,23289,16.96
23289,23290,16.33
23290,23292,25.17
23292,23296,9.01
23296,23297,18.16
23297,23299,13.45
23299,20784,16.94
20784,20785,22.03
20785,23293,18.92
23293,23294,12.34
23294,23295,7.7
23295,23305,14.18
23305,20786,16.17
20786,23298,21.99
23298,20787,14.47
20787,20788,9.68
20788,20789,8.96
20789,23302,12.8
23302,23303,14.78
23303,20794,7.96
20794,20795,6.74
14635,23306,12.52
23306,20796,10.06
20796,23308,7.17
23308,23309,30.4
23309,23310,56.61
23310,23311,5.82
23311,23314,41.79
23314,23313,9.89
23313,23315,8.33
23315,23316,8.17
23316,23325,20.92
23325,23317,22.21
23317,23318,10.86
23318,23319,5.74
23319,23320,10.67
23320,23330,19.93
23330,23331,9.57
23331,23323,15.99
18814,23324,13.41
23324,23333,19.03
23333,23334,27.59
23334,23326,4.59
23326,23328,23.18
23328,23335,8.02
23335,20810,11.96
23334,23336,6.75
23336,23338,4.03
23338,23335,22.75
23335,23339,7.99
23339,23340,13.45
23340,23341,18.1
23341,23343,13.96
23343,23344,15.61
23344,23345,11.68
23345,23346,7.16
23346,23349,21.82
23349,23350,7.76
23350,20817,16.08
20817,23352,12.67
23352,20818,23.4
20818,20820,11.99
20820,23355,41.88
23355,23347,21.42
23347,23348,15.75
23348,20822,17.61
20822,23359,26.77
23359,23360,22.72
23360,23361,19.54
23361,23353,20.86
23353,23363,20.41
23363,23364,19.64
23364,23365,12.09
23365,23366,8.4
23366,23358,13.58
23358,20832,9.79
20832,23369,10.54
23369,23370,33.96
23370,23371,10.65
23371,23372,13.38
23372,20857,29.3
20857,23374,5.9
23374,23319,17.57
23375,23323,13.23
23323,23376,21.63
23376,23368,9.53
23368,20858,13.34
20858,23379,26.54
23379,23380,41.03
23380,23381,27.89
23381,23373,12.47
23373,23383,21.23
23383,23384,20.17
23384,23385,16.13
23385,23386,14.96
23386,23378,7.58
23378,23388,7.94
23388,23278,33.84
23389,23390,13.96
23390,23391,16.8
23391,23393,47.63
23393,23406,26.97
23406,23394,28.16
23394,23395,21.82
23395,23396,10.48
23396,23397,15.84
23397,23398,35.17
23398,23399,27.03
23399,23400,18.33
23400,23401,14.79
23401,23402,8.88
23402,23403,8.78
23403,23405,7.4
23405,23407,12.79
23407,23328,8.13
18814,23408,14.92
23408,20864,15.09
20864,23416,9.84
23416,23417,14.98
23417,20865,18.47
20865,23410,19.45
23410,23411,21.56
23411,23412,28.98
23412,23413,13.58
23413,23414,10.09
23414,23415,13.79
23415,23425,34.62
23425,23426,16.73
23426,23418,10.32
23418,23419,6.65
23419,23421,70.67
23421,23422,16.87
23422,23423,7.87
23423,23430,52.05
23430,23431,50.09
23431,23433,35.96
23433,20884,39.49
23435,23428,8.24
23428,23429,11.59
23429,23436,31.57
23436,23437,20.32
23437,23432,13.26
23432,23440,21.45
23440,20885,34.29
20885,20886,9.8
20886,23444,14.75
23444,20887,9.73
20887,20888,41.48
20888,23439,20.78
23439,23449,13.35
23449,23441,10.54
23441,23442,7.13
23442,23443,8.56
23443,23448,6.2
23448,18812,14.66
15051,23445,10.05
23445,23454,22.02
23454,23455,36.72
23455,23451,21.11
23451,23457,14.4
23457,23458,21.24
23458,23464,15.01
23464,23459,4.05
23459,23460,17.14
23460,23453,30.37
14896,23462,38.38
23462,23463,18.85
23463,23456,14.84
23456,23465,25.39
23465,23466,46.23
23466,23467,37.96
23467,23468,10.0
23468,23461,27.37
23461,23469,11.2
23469,23470,17.99
23470,23464,23.91
23471,23472,26.45
23472,23473,33.45
23473,23474,7.48
23474,23475,19.07
23475,23476,7.22
23476,23477,37.59
23477,23478,26.78
23478,23479,6.78
23479,23480,29.27
23480,23481,6.38
23481,23472,38.94
23482,23483,16.91
23483,23484,32.64
23484,23485,26.57
23485,23486,13.52
23486,23487,53.37
23488,23489,10.98
23489,23490,11.75
23490,23491,13.13
23491,23492,6.0
23492,23493,10.19
23493,23494,6.94
23494,23495,13.76
23495,23496,8.73
23496,23497,4.2
23497,15114,13.93
23498,23499,15.87
23499,23500,11.98
23500,23501,21.47
23501,23502,19.38
23502,23503,16.79
23503,23504,5.77
23504,23505,10.23
23505,23506,15.85
23506,23507,12.42
23507,23508,23.19
23508,23509,14.22
23509,23510,27.9
23510,23511,18.48
23511,23512,22.55
23512,23513,24.3
23513,23514,14.89
23514,23515,15.09
20950,23551,22.17
23551,23533,16.99
23533,20951,20.52
20951,23527,16.09
23527,23528,5.92
23528,23471,37.4
23471,23534,9.11
23534,23530,46.58
23530,23533,29.14
20950,23553,7.95
23553,20952,33.07
23471,23535,9.22
23535,23537,6.53
23537,23538,27.5
23538,23539,25.18
23539,23541,18.42
23541,20953,14.24
23540,23541,21.85
23541,23542,45.79
23542,23543,47.37
23543,23544,16.92
23544,23545,5.73
23545,23549,42.63
23549,23550,36.33
23543,23546,13.94
23546,23547,4.67
23547,23548,44.36
23548,23542,17.73
23542,23549,20.37
23548,23539,44.5
20865,23560,23.48
23560,23561,14.54
23561,23562,11.95
23562,23563,19.77
23563,23564,26.02
23564,23565,16.87
23565,23566,22.65
23566,23567,26.66
23567,23568,16.1
23568,23569,14.89
23569,23570,23.01
23570,23571,22.16
23571,23572,35.3
23572,23573,14.06
23573,23574,14.07
23574,23575,11.51
23575,23576,15.01
23576,23577,16.41
23577,23578,14.75
23578,23579,9.54
23579,23580,4.69
23580,23581,14.05
23581,23582,33.22
23582,23588,37.61
23588,23583,7.09
23583,23584,12.74
23584,23585,10.36
23585,23586,10.93
23586,23587,14.09
23587,23346,17.86
23588,23589,12.88
23589,23590,19.3
23590,23591,18.68
23591,23592,11.9
23592,23593,16.69
23593,23594,12.37
23594,23595,17.87
23595,23596,9.21
23596,23597,9.2
23597,23598,5.72
23598,23578,6.75
15218,15219,24.11
15219,15220,15.54
15220,15221,24.59
15221,15222,16.44
15222,15223,4.8
15223,15224,7.26
15224,15225,9.82
15225,15226,40.08
14308,15227,12.15
15227,15228,13.94
15228,15229,9.55
15230,15231,26.97
15231,15233,30.64
15233,15234,10.36
15234,15235,19.57
15235,15236,42.01
15237,15238,24.36
15238,15239,21.78
15240,15241,32.75
15241,15242,23.45
15242,15243,29.64
15245,15246,34.87
15246,15247,21.98
15247,15248,10.39
15248,15249,30.45
15278,15280,16.01
15280,15281,8.0
15281,15282,8.96
15282,15283,7.84
15283,15284,43.28
20833,20834,16.86
20834,20835,3.67
20835,14631,53.34
20825,20836,10.1
20836,20837,10.07
20837,20838,11.64
20838,20839,13.54
20839,20840,29.49
20840,20841,16.65
20841,20842,5.59
20842,20848,4.99
20848,20843,6.02
20843,20847,4.68
20847,20844,4.03
20844,20845,8.33
20845,20846,4.51
20846,20841,12.34
20849,20850,9.34
20850,20851,9.17
20851,20844,3.72
20845,20852,24.91
20852,20853,11.28
20853,20854,5.54
20854,20855,4.81
20855,20856,15.0
17372,1895,29.86
1895,1896,14.67
9123,9124,31.45
9124,9125,38.09
9149,9150,36.43
9156,9152,57.48
11256,11259,21.83
14672,14673,22.5
14673,14674,39.23
14674,660,62.13
14673,14675,81.48
9061,9062,25.26
9062,9063,29.1
9063,9064,18.06
9064,9065,8.92
19523,19524,26.07
20203,20204,13.17
20204,20205,10.75
20205,20206,13.9
20206,20207,11.15
20207,20208,7.42
20208,20209,7.62
20209,20210,13.54
20210,20211,7.76
20211,20212,10.79
20212,20213,5.89
20213,20214,10.09
20214,20215,8.19
20215,20216,9.6
14651,3437,80.83
3437,14633,117.55
3442,3441,21.53
3441,3448,23.84
3445,3446,17.96
3446,3447,17.54
3447,3450,20.57
3460,3461,27.51
3463,3464,24.29
3464,3465,45.66
1945,1676,56.09
1944,14874,25.42
2679,2680,33.1
2987,2988,58.68
2988,2989,22.48
3653,3654,46.18
3654,3655,35.73
3655,3656,14.62
3656,3657,11.33
3657,3658,123.78
3658,3659,87.28
3659,3660,14.69
3660,3661,16.6
3661,3662,23.84
3663,3664,54.17
3664,3665,33.53
3665,3666,22.88
3666,3667,15.99
3667,3668,32.0
3668,3669,34.84
3669,3670,29.74
3670,3671,39.95
3671,3672,51.75
3672,3673,19.59
3673,5355,3.61
5355,3674,10.86
3674,3675,6.75
3675,3676,9.89
3676,3677,12.24
3677,3678,26.19
3678,3679,10.29
3679,3680,15.78
3680,3681,78.33
3681,3682,23.87
3682,3683,22.77
3683,3684,23.44
3684,3685,35.16
3685,3686,32.54
3686,3687,24.81
3687,3688,24.71
3688,3689,31.66
3689,3690,11.91
3690,3691,14.43
3691,3692,47.4
3692,3693,30.24
3693,3694,69.9
3694,3695,71.58
3695,3696,30.23
3696,3697,27.0
3697,3698,40.55
3698,3699,38.03
3699,3700,36.59
3700,3701,27.13
3701,3702,27.96
3702,3703,20.11
3703,3704,24.04
3704,3705,17.42
3705,3706,21.26
3706,3707,41.12
3707,3708,30.51
3708,3709,36.43
3709,3710,36.17
3710,3711,22.54
3711,3712,28.63
3712,3713,51.93
3713,3714,44.77
3714,3715,52.97
3715,3716,37.48
3716,3717,32.6
3717,3718,29.68
3718,3719,47.03
3719,3720,42.18
3720,3721,42.93
3721,3722,51.5
3722,17697,83.28
16574,3725,14.07
3725,3726,5.48
3726,3728,14.66
3732,3733,18.32
3733,3734,25.48
3734,3729,13.85
3735,3736,48.23
3736,3737,19.17
3737,22289,38.86
3737,3738,8.44
3738,3739,15.5
3739,3740,13.07
3740,3741,17.5
3741,3730,12.23
3741,3731,10.75
5165,5166,26.33
5166,5167,16.15
5167,5344,11.7
5344,5345,16.35
5345,5346,15.56
5346,5347,56.56
5347,5348,16.51
5348,5349,10.52
5349,5350,14.83
5350,5351,15.12
5351,5352,19.9
5352,3743,7.77
3743,5353,10.1
5353,5354,9.43
5354,3744,10.46
3744,5355,10.05
5354,5356,6.9
5356,5357,14.98
5357,5358,54.07
5358,14825,34.47
5352,5360,11.42
5360,3745,10.55
3745,3676,16.4
5360,5361,7.85
5361,5362,32.67
5362,5363,38.37
5363,5364,23.46
5364,5365,27.21
5365,5366,26.68
5366,5367,19.19
5367,5368,34.48
5368,5369,36.89
5369,5370,38.88
5370,5371,29.54
5371,5372,25.32
5372,5373,26.28
5373,5374,23.02
5374,5375,24.69
5375,5376,34.47
5376,5377,56.51
5377,5378,85.35
5378,5379,38.35
5379,5380,26.76
5380,5381,36.94
5381,5382,22.18
5382,5383,32.32
5383,5397,20.11
5397,5384,26.07
5384,5385,20.48
5385,5386,23.34
5386,5387,22.96
5387,5388,15.27
5388,5389,21.48
5389,5390,25.42
5390,5391,35.73
5391,5392,37.36
5392,5393,25.23
5393,5394,52.05
5394,5395,42.17
5400,5401,9.79
5401,5402,13.13
5402,5403,7.29
5403,5405,28.93
5405,5404,3.53
5405,5406,26.46
5406,5407,34.81
5407,5408,30.02
5408,5409,18.85
5409,5410,11.93
5410,5411,11.69
5411,5417,13.18
5417,5412,3.66
5412,5413,15.15
5413,16714,14.28
5412,5414,19.05
5414,5415,10.65
5415,5416,10.93
5417,5418,11.99
5418,5419,12.65
16592,16594,5.53
16589,16590,5.53
16590,16588,1.16
16586,16589,1.94
16594,16585,1.19
866,16592,2.32
6862,21149,5.74
21153,21152,5.53
21152,21151,1.28
21150,21153,1.74
21156,21155,5.52
21155,21154,1.55
18401,21156,1.66
21160,21159,5.53
21159,21157,1.77
21158,21160,1.59
21163,21162,5.53
21162,21161,1.82
18398,21163,1.58
21166,21165,5.52
21165,21164,2.07
18396,21166,1.49
6863,21167,6.1
21167,6864,4.05
19511,19512,20.37
19512,19513,3.65
19513,19514,11.67
5524,21931,2.06
21931,19522,5.32
19522,6521,10.77
8443,5244,14.63
5244,8449,13.64
8449,5245,14.14
5245,5246,20.57
5246,5247,21.5
5247,5248,20.06
5248,5249,18.85
5249,5250,13.33
5250,5252,17.14
5252,5253,13.64
5253,5254,14.16
5254,5255,24.62
5255,8451,161.61
8451,8452,8.33
8452,8453,10.47
8453,8454,28.07
8454,8455,24.72
8455,5292,22.87
5292,5290,22.09
5290,2990,20.76
2990,5308,9.72
5308,8512,1.99
8512,5309,10.55
5309,5311,33.1
5311,5312,25.67
5312,5314,15.09
5314,5316,18.07
5316,5318,19.37
5318,5320,24.09
5320,5321,18.6
5321,5322,10.43
5322,5323,16.18
5323,5324,16.09
5324,5325,17.47
5325,5326,18.3
5326,5327,9.07
5327,8483,21.69
8483,5328,11.89
5328,5329,14.89
5329,8486,12.73
8486,5331,16.56
5331,8488,23.14
8488,5332,67.02
8483,5334,12.14
5334,5335,16.83
5335,5336,18.06
5336,8493,25.69
8493,8494,30.55
8494,8495,21.17
8495,5337,34.29
5337,5338,22.58
5338,5339,16.28
5339,5340,13.22
5340,5341,15.0
5341,5342,14.15
5342,5343,24.86
5343,3166,35.57
3166,5359,15.21
5359,8505,15.17
8505,8506,9.86
8506,8507,10.28
8507,8508,7.53
8508,8509,6.69
8509,8510,17.57
8510,5332,14.94
5332,8511,11.5
8511,8512,59.71
5336,8513,19.63
8513,8486,24.08
5327,5398,6.52
16310,14859,10.12
14859,8650,3.96
8650,5481,59.25
5481,10978,80.7
10978,10979,13.3
10979,10980,14.96
10980,10981,19.49
10981,10982,16.54
10982,10983,14.94
10983,14810,8.5
14810,10984,6.31
10984,10985,8.73
8656,8662,9.47
8662,8657,12.23
8657,16310,7.54
5443,5444,4.27
5444,8636,10.51
8636,8643,33.4
8643,8644,34.53
8644,8645,87.9
8645,11846,11.09
11846,8647,85.31
8647,8648,86.31
8648,8649,107.8
8649,5445,55.97
5445,8651,149.01
8651,8652,8.64
8652,8653,161.91
8653,5464,159.05
5464,8654,48.85
8654,8655,7.32
8655,8656,8.19
5442,8663,5.76
8663,5443,9.4
17167,17166,15.77
17166,17165,16.39
17165,17164,13.88
17164,17169,110.62
17169,17163,147.33
17163,8625,42.9
8625,23212,4.42
23212,8626,8.39
8626,4976,41.42
4976,4982,88.07
4982,5434,8.43
5434,8627,53.63
8627,5435,67.21
5435,5436,56.31
5436,5437,93.53
5437,5441,8.97
5441,5442,6.53
5442,23215,80.43
9076,12616,2.41
12616,12617,9.82
12617,12618,7.47
12618,12633,4.68
12633,12619,0.61
12619,12620,3.72
12620,12621,4.9
12621,12622,3.55
12622,12623,8.29
12623,18381,2.59
18379,12624,2.12
12624,12625,10.44
12625,12626,4.08
12626,12633,4.62
12633,12632,0.56
12632,12627,3.3
12627,12628,8.81
12628,12629,1.44
12629,12630,5.65
12630,12631,3.52
12638,11823,3.83
11823,12639,3.65
12639,12640,2.81
12640,11822,6.32
11822,12641,7.91
12637,12638,3.19
12642,3182,3.51
3182,12643,4.96
12643,18956,2.88
18956,14736,4.08
14736,9962,5.43
9963,11826,5.09
11826,11824,11.88
11824,18957,6.22
5138,16187,11.32
16187,5142,10.97
18958,18959,5.19
18959,18960,3.29
18960,18961,3.18
18961,18962,3.33
18962,18963,4.76
18964,18965,9.85
18965,18966,8.4
12953,18967,3.94
18967,18968,3.72
18968,18969,3.4
18969,18970,3.32
18970,18971,6.79
18972,18973,8.12
18973,18974,9.94
861,860,4.45
860,869,5.52
869,2279,6.45
861,12971,4.28
12971,3369,4.02
3369,8777,2.86
8777,5169,3.3
5169,12973,4.68
18976,12952,10.16
12952,18979,6.95
18979,12973,3.04
18977,18982,4.27
18982,18980,3.29
18980,18981,2.81
18981,18987,3.73
18987,18978,6.3
18983,18985,9.72
18985,18984,9.31
18986,18990,5.7
18990,18992,2.68
18992,18991,3.17
18991,18988,2.98
18988,18989,5.97
18993,18995,10.17
18995,18994,10.3
18996,18998,5.89
18998,18999,2.64
18999,19000,3.26
19000,19001,3.31
19001,18997,5.76
19002,19005,9.74
19005,19006,5.56
19006,19004,4.92
19004,19003,8.85
7240,19007,5.18
19007,19008,2.47
19008,19010,3.21
19010,19009,3.81
19009,7537,5.06
19011,23160,14.7
23160,10271,14.55
10298,19015,4.87
19015,19016,3.66
19016,19014,3.49
19014,19013,3.76
19013,19012,5.51
19017,19019,7.31
19019,19018,7.68
19020,19024,5.03
19024,19026,4.08
19026,19025,3.28
19025,19022,3.31
19022,19021,5.4
19028,19032,7.39
19032,19027,7.67
19029,19031,5.65
19031,19033,3.52
19033,19035,3.34
19035,19034,4.28
19034,19030,4.66
11833,19037,4.68
19037,19036,3.29
19036,19038,3.79
19038,21411,3.55
21411,18512,6.28
18513,19040,8.06
19040,19039,14.66
18523,19045,6.52
19045,19046,3.59
19046,19043,3.71
19043,19042,2.98
19042,19041,4.57
19048,19049,9.92
19049,19047,10.24
18172,19050,6.41
19050,19051,4.05
19051,19056,2.94
19056,19052,4.5
19052,19053,4.33
11813,19055,7.6
19055,19054,13.67
11818,19061,3.96
19061,19060,6.21
19060,19059,2.84
19059,19057,4.04
19057,21507,5.64
19062,19064,9.76
19064,19063,10.32
20962,19066,3.6
19066,19065,5.26
19065,19068,4.01
19068,19067,4.19
19067,9173,3.38
19069,19071,7.89
19071,19070,5.88
19072,19077,3.28
19077,19076,4.5
19076,19075,3.98
19075,19074,4.56
19074,19073,3.51
20961,19085,5.9
19085,19082,6.46
19087,19090,4.68
19090,19091,4.18
19091,19092,2.49
19092,19093,5.51
19093,19088,3.56
19095,19096,5.54
19096,19097,3.83
19097,19098,2.36
19098,19100,5.52
19100,19094,4.12
5738,2929,4.96
2929,2928,2.84
2928,5488,6.13
5488,5487,94.19
5487,19088,72.47
19088,5486,4.99
5486,9183,7.8
9183,19099,4.75
19104,19087,4.51
19087,2139,44.95
2139,2138,87.11
2138,3469,2.74
13840,2140,6.6
2140,19104,6.67
19105,13841,11.09
13842,13841,26.53
13842,13846,2.26
13846,13847,7.48
15264,13847,1.93
13847,19101,3.09
19101,19102,3.5
14390,19103,11.52
19103,19105,1.05
19105,7614,72.83
19106,13855,6.0
13855,13856,3.53
13856,13853,3.69
13853,19107,3.17
19107,6123,4.82
13857,3211,8.89
3211,13861,2.37
13861,13860,3.63
13860,13862,0.96
13862,3203,6.32
3203,13858,8.57
13864,13871,4.81
13871,9219,4.01
9219,13867,6.63
13867,13866,8.75
19116,13864,4.98
13872,13876,12.17
13876,13874,10.81
19146,19148,10.04
19148,13900,9.84
19149,13909,9.22
13909,19150,10.4
19143,19154,9.22
19154,19153,10.42
13915,19151,8.94
19151,19147,11.56
19155,19157,8.81
19157,19156,11.31
19152,13925,9.41
13925,13923,9.56
19158,19160,9.54
19160,19159,9.53
19162,12942,4.84
12942,12943,74.45
19161,19162,20.81
19164,12936,4.9
12936,12937,35.46
12937,12938,41.49
12938,17946,9.61
17946,17947,134.62
17947,17676,6.97
17676,17948,5.32
17948,17949,72.91
17949,17950,158.0
17950,17675,33.25
17675,17951,76.26
17951,17665,6.37
17665,12958,4.9
19163,19164,18.92
14676,19275,7.32
19275,14677,3.57
14677,14678,2.74
14678,19274,4.19
19274,1522,4.73
13972,14680,6.04
14680,14679,6.89
14679,14681,4.25
14681,14682,31.84
14682,14688,55.02
14688,14683,1.15
14683,14684,3.54
14684,14685,2.42
14685,17094,41.08
17094,14687,5.38
14687,17092,7.58
17092,14686,26.27
14686,2630,72.1
14688,14691,7.08
14691,14692,4.29
14692,14693,2.54
14693,14690,4.24
14690,14689,4.05
14685,11332,9.1
11332,13999,7.74
14694,14698,5.67
14698,14696,4.14
14696,14697,2.49
14697,14695,4.67
14695,2697,4.46
14699,23885,7.72
23885,14700,8.82
14701,14703,5.01
14703,14704,3.06
14704,14707,2.54
14707,14706,1.84
14706,14705,4.33
14705,14702,5.73
14708,14710,6.95
14710,14709,4.96
14711,14712,5.51
14712,14715,3.68
14715,14714,2.18
14714,14713,6.1
14713,13993,6.88
3017,14716,5.95
14716,18487,5.01
14717,14721,7.21
14721,14719,6.75
14719,14720,2.31
14720,14718,4.46
14718,18486,4.39
765,14725,8.82
14725,14726,4.79
14726,14724,2.79
14724,14723,3.09
14723,14722,5.33
14728,14727,6.03
14727,19959,6.38
