ノード番号,緯度,経度,3次メッシュID
5283,36.6860142,137.2140002,5537127
5284,36.6860144,137.214918,5537127
5285,36.6627075,137.2199946,54377197
5286,36.7100316,137.2991926,5537253
5287,36.7100816,137.2771572,5537252
5288,36.6629176,137.2257921,54377198
5289,36.6630771,137.2709063,54377291
5290,36.7030835,137.2522643,5537240
5291,36.6011922,137.2601527,54377220
5292,36.664294,137.2251147,54377198
5293,36.6008617,137.2645495,54377221
5294,36.6641658,137.2401005,54377199
5295,36.6641898,137.239786,54377199
5296,36.664204,137.2404237,54377199
5297,36.6643124,137.2411861,54377199
5298,36.6643915,137.2358269,54377198
5299,36.664361,137.2415594,54377199
5300,36.6645301,137.2700758,54377291
5301,36.6644172,137.2389597,54377199
5302,36.6014936,137.2560439,54377220
5303,36.6647768,137.2366899,54377198
5304,36.6647839,137.2377657,54377199
5305,36.6648595,137.2374566,54377198
5306,36.664875,137.2369266,54377198
5307,36.6649193,137.2371471,54377198
5308,36.6649045,137.2372999,54377198
5309,36.708112,137.1183962,5537049
5310,36.7081488,137.1191025,5537049
5311,36.7107574,137.1368717,5537150
5312,36.7107697,137.1367162,5537150
5313,36.7111399,137.1182218,5537059
5314,36.6950342,137.2320554,5537138
5315,36.7112151,137.1186502,5537059
5316,36.7115416,137.1191451,5537059
5317,36.7111665,137.1184439,5537059
5318,36.6954851,137.2309862,5537138
5319,36.6955214,137.2297954,5537138
5320,36.6651678,137.2697384,54377291
5321,36.6657204,137.2243459,54377197
5322,36.6661592,137.2322666,54377198
5323,36.6570371,137.312592,54377285
5324,36.6664454,137.2319512,54377198
5325,36.6567015,137.3126067,54377285
5326,36.6562797,137.3115519,54377284
5327,36.6563612,137.3126217,54377285
5328,36.6800468,137.1292299,5537110
5329,36.6802096,137.1304081,5537110
5330,36.6799465,137.1294428,5537110
5331,36.68012,137.1304844,5537110
5332,36.6800204,137.1298242,5537110
5333,36.6802922,137.1308929,5537110
5334,36.6806943,137.1333524,5537110
5335,36.6807962,137.1333308,5537110
5336,36.6813566,137.1363607,5537110
5337,36.6804941,137.1358197,5537110
5338,36.681863,137.1380041,5537111
5339,36.6821993,137.1390927,5537111
5340,36.6821035,137.139149,5537111
5341,36.6817648,137.1370485,5537110
5342,36.681369,137.1352067,5537110
5343,36.6814928,137.1360764,5537110
5344,36.6816637,137.1367393,5537110
5345,36.6824071,137.1402717,5537111
5346,36.6823058,137.1403095,5537111
5347,36.6823819,137.1408505,5537111
5348,36.6824848,137.1408219,5537111
5349,36.6826406,137.1424686,5537111
5350,36.6826704,137.1430201,5537111
5351,36.6825403,137.1424742,5537111
5352,36.6825672,137.1430371,5537111
5353,36.6826903,137.1441488,5537111
5354,36.6825842,137.1441719,5537111
5355,36.6787286,137.1280328,5537110
5356,36.6786601,137.1279253,5537110
5357,36.6785738,137.1277192,5537110
5358,36.678407,137.126233,5537110
5359,36.6782624,137.126064,5537110
5360,36.6777683,137.125644,5537110
5361,36.6766299,137.1256401,5537110
5362,36.7030688,137.2203118,5537147
5363,36.7030993,137.22078,5537147
5364,36.6666355,137.2237775,54377197
5365,36.6792142,137.1306689,5537110
5366,36.6792974,137.1312932,5537110
5367,36.6669924,137.2313396,553718
5368,36.6860026,137.2143625,5537127
5369,36.66732,137.2234104,553717
5370,36.66773,137.2305186,553718
5371,36.667879,137.2267448,553718
5372,36.6687238,137.2331796,553718
5373,36.6521178,137.1951161,54377185
5374,36.7247128,137.2658762,5537261
5375,36.7245631,137.2658867,5537261
5376,36.6414571,137.1981695,54377165
5377,36.6374768,137.201451,54377166
5378,36.6373825,137.2014186,54377166
5379,36.6371265,137.2012683,54377166
5380,36.7030811,137.2234658,5537147
5381,36.6723333,137.2210671,553717
5382,36.7183339,137.2013095,5537166
5383,36.7181745,137.2011911,5537166
5384,36.7134468,137.2196191,5537157
5385,36.7273848,137.2041953,5537176
5386,36.7251684,137.2037602,5537176
5387,36.7135803,137.2197233,5537157
5388,36.7229589,137.2033496,5537166
5389,36.7226531,137.2033326,5537166
5390,36.7219942,137.2032929,5537166
5391,36.7212412,137.203267,5537166
5392,36.7204782,137.2032014,5537166
5393,36.7198495,137.2030832,5537166
5394,36.7233204,137.2034101,5537166
5395,36.7211891,137.2033733,5537166
5396,36.7201928,137.2674872,5537261
5397,36.7191242,137.2673362,5537261
5398,36.7193587,137.267376,5537261
5399,36.7194299,137.267533,5537261
5400,36.7192917,137.2677187,5537261
5401,36.7190559,137.2676534,5537261
5402,36.7342178,137.2054486,5537186
5403,36.7189827,137.2674706,5537261
5404,36.7342464,137.2044098,5537186
5405,36.7195499,137.2655919,5537261
5406,36.7200562,137.2633964,5537261
5407,36.7201391,137.2628359,5537261
5408,36.7200213,137.2629174,5537261
5409,36.720092,137.2631545,5537261
5410,36.7200415,137.2627376,5537261
5411,36.7327113,137.1986396,5537175
5412,36.7183739,137.2618279,5537260
5413,36.7176226,137.2666134,5537261
5414,36.7042839,137.1084559,5537048
5415,36.7029011,137.218371,5537147
5416,36.7016493,137.217604,5537147
5417,36.6958006,137.2259967,5537138
5418,36.6959116,137.2259915,5537138
5419,36.6967828,137.2245483,5537137
5420,36.6925745,137.2250406,5537138
5421,36.6937062,137.2262516,5537138
5422,36.6925654,137.2249396,5537137
5423,36.6834004,137.237152,5537128
5424,36.682222,137.2408243,5537119
5425,36.6823082,137.2405492,5537119
5426,36.7017367,137.2163571,5537147
5427,36.7025436,137.2143499,5537147
5428,36.6831957,137.2377798,5537119
5429,36.7124855,137.3170306,5537255
5430,36.7014069,137.1417677,5537141
5431,36.6403828,137.2181587,54377167
5432,36.638021,137.2402562,54377169
5433,36.6329754,137.2455696,54377159
5434,36.7358282,137.2616365,5537280
5435,36.7359,137.2618797,5537280
5436,36.7360357,137.2615054,5537280
5437,36.736129,137.2617924,5537280
5438,36.7339517,137.26054,5537280
5439,36.734035,137.260724,5537280
5440,36.7337919,137.2605984,5537280
5441,36.7337205,137.2611866,5537280
5442,36.7335457,137.2612346,5537280
5443,36.6826762,137.1186686,5537019
5444,36.6829363,137.1178152,5537019
5445,36.6844553,137.1129118,5537029
5446,36.7361818,137.2611131,5537280
5447,36.6845235,137.1126154,5537029
5448,36.7017249,137.1111453,5537048
5449,36.7367968,137.2651606,5537281
5450,36.7363731,137.2619227,5537280
5451,36.568703,137.15892,54376182
5452,36.56872,137.159002,54376182
5453,36.6788776,137.1601333,5537112
5454,36.6576168,137.175897,54377184
5455,36.568748,137.157246,54376182
5456,36.6569664,137.1758845,54377184
5457,36.6616219,137.1784647,54377194
5458,36.568769,137.105968,54376088
5459,36.568804,137.126924,54376180
5460,36.7259058,137.1220698,5537079
5461,36.5687806,137.1691349,54376183
5462,36.733383,137.0961104,5537087
5463,36.729209,137.1497143,5537171
5464,36.730071,137.1374842,5537170
5465,36.7303883,137.1349609,5537170
5466,36.7318614,137.0980855,5537077
5467,36.5655871,137.2566971,54376270
5468,36.5666001,137.2571105,54376270
5469,36.7293055,137.1370125,5537170
5470,36.568848,137.102244,54376088
5471,36.568848,137.102258,54376088
5472,36.7305447,137.1376285,5537171
5473,36.7363394,137.1297756,5537180
5474,36.7209615,137.2505073,5537260
5475,36.7212849,137.1158309,5537069
5476,36.7166301,137.1571423,5537152
5477,36.7311485,137.1499478,5537171
5478,36.568887,137.103179,54376088
5479,36.5687694,137.1430834,54376181
5480,36.7026708,137.2140353,5537147
5481,36.568889,137.156639,54376182
5482,36.7336506,137.0943817,5537087
5483,36.568893,137.105508,54376088
5484,36.7387477,137.1376725,5537181
5485,36.7259776,137.144515,5537171
5486,36.7315442,137.1385058,5537171
5487,36.56891,137.103249,54376088
5488,36.7335007,137.1346375,5537180
5489,36.7264873,137.1120571,5537078
5490,36.7205241,137.1194884,5537069
5491,36.7286195,137.1385167,5537171
5492,36.6339658,137.244802,54377169
5493,36.633971,137.2449856,54377169
5494,36.6338312,137.2448323,54377169
5495,36.6343248,137.2444942,54377169
5496,36.6341431,137.2447557,54377169
5497,36.6340456,137.2449262,54377169
5498,36.633995,137.2450242,54377169
5499,36.63389,137.2452408,54377169
5500,36.6245884,137.2628568,54377241
5501,36.6172448,137.2781498,54377242
5502,36.6172363,137.2780507,54377242
5503,36.6172363,137.2779375,54377242
5504,36.7245583,137.1182742,5537069
5505,36.6177241,137.2801574,54377242
5506,36.617604,137.2796843,54377242
5507,36.6176178,137.2802311,54377242
5508,36.568932,137.108662,54376088
5509,36.7337087,137.0939006,5537087
5510,36.7342394,137.1513986,5537182
5511,36.7326952,137.1392285,5537171
5512,36.7194459,137.1510933,5537162
5513,36.7296721,137.1028818,5537078
5514,36.7332524,137.1334033,5537170
5515,36.7273993,137.1088939,5537078
5516,36.7191862,137.1257854,5537160
5517,36.7216191,137.1025637,5537068
5518,36.7258124,137.1146514,5537079
5519,36.7346961,137.0916721,5537087
5520,36.7355278,137.1404746,5537181
5521,36.7326244,137.1329489,5537170
5522,36.7321901,137.0975268,5537077
5523,36.7229993,137.120359,5537069
5524,36.7358447,137.1301568,5537180
5525,36.7241648,137.1023199,5537068
5526,36.7327442,137.1508138,5537172
5527,36.7188148,137.1526866,5537162
5528,36.7328334,137.0969318,5537077
5529,36.7339565,137.1337646,5537180
5530,36.7310816,137.1338345,5537170
5531,36.7269588,137.1101606,5537078
5532,36.7199334,137.1222697,5537069
5533,36.7271885,137.1415105,5537171
5534,36.7303249,137.1350779,5537170
5535,36.7226254,137.1095511,5537068
5536,36.7239555,137.1209098,5537069
5537,36.733948,137.0931159,5537087
5538,36.6323232,137.103418,54377058
5539,36.6324343,137.1041262,54377058
5540,36.7350576,137.0895269,5537087
5541,36.7341056,137.1399662,5537181
5542,36.6267539,137.2019291,54377156
5543,36.733568,137.0955623,5537087
5544,36.7216918,137.1198056,5537069
5545,36.7261818,137.1445369,5537171
5546,36.7309775,137.1380219,5537171
5547,36.7324022,137.136761,5537170
5548,36.6280687,137.2054588,54377156
5549,36.7187472,137.1279407,5537160
5550,36.7242735,137.1200197,5537069
5551,36.7178246,137.1547123,5537162
5552,36.7292989,137.1044696,5537078
5553,36.7338716,137.1339202,5537180
5554,36.7255935,137.115539,5537079
5555,36.7361433,137.3104222,5537284
5556,36.7236887,137.3094914,5537264
5557,36.7186226,137.282004,5537262
5558,36.7185945,137.281195,5537262
5559,36.7186355,137.2816074,5537262
5560,36.6514919,137.1914017,54377185
5561,36.6476096,137.1902761,54377175
5562,36.6603637,137.1856549,54377194
5563,36.655579,137.1840022,54377184
5564,36.6540429,137.1927153,54377185
5565,36.6542011,137.1928574,54377185
5566,36.654455,137.1930049,54377185
5567,36.6571038,137.1936513,54377185
5568,36.6478099,137.1895529,54377175
5569,36.6475538,137.1907505,54377175
5570,36.6465435,137.1914197,54377175
5571,36.6447766,137.1938753,54377175
5572,36.6443602,137.1938243,54377175
5573,36.645405,137.191401,54377175
5574,36.6438405,137.1913782,54377175
5575,36.569372,137.107455,54376088
5576,36.667889,137.2542768,553720
5577,36.7167098,137.266756,5537261
5578,36.7149216,137.2657444,5537251
5579,36.6668759,137.2007535,553716
5580,36.6874793,137.1943719,5537125
5581,36.6106595,137.2023418,54377136
5582,36.6106152,137.2026145,54377136
5583,36.6699639,137.2015873,553716
5584,36.6723156,137.1298356,553710
5585,36.6733034,137.1298865,553710
5586,36.6156623,137.2051656,54377136
5587,36.6115363,137.2037068,54377136
5588,36.5897823,137.163527,5437713
5589,36.6729516,137.1299347,553710
5590,36.5903935,137.1768865,5437714
5591,36.6104875,137.203385,54377136
5592,36.6724904,137.1298784,553710
5593,36.6719147,137.1296947,553710
5594,36.621142,137.2010131,54377146
5595,36.5905315,137.1638773,5437713
5596,36.6715928,137.1295108,553710
5597,36.5905554,137.144321,5437711
5598,36.5905893,137.1446146,5437711
5599,36.6690276,137.1274416,553710
5600,36.6686016,137.1271895,553710
5601,36.6221103,137.1981143,54377145
5602,36.6223123,137.1973506,54377145
5603,36.6226766,137.1958814,54377145
5604,36.6682101,137.1270286,553710
5605,36.5908238,137.1573044,5437712
5606,36.590747,137.1453574,5437711
5607,36.6816055,137.161427,5537112
5608,36.6672032,137.1268301,553710
5609,36.6668617,137.126863,553710
5610,36.681758,137.1633229,5537113
5611,36.6816906,137.1633167,5537113
5612,36.5909446,137.157323,5437712
5613,36.6822415,137.1639519,5537113
5614,36.5907983,137.1638748,5437713
5615,36.6028444,137.2714998,54377221
5616,36.6820017,137.1661836,5537113
5617,36.6819271,137.1661933,5537113
5618,36.6820701,137.166042,5537113
5619,36.6819802,137.1659254,5537113
5620,36.6819056,137.1659322,5537113
5621,36.6818193,137.1660497,5537113
5622,36.6988838,137.164682,5537133
5623,36.6647548,137.1268623,54377190
5624,36.6040005,137.2789593,54377222
5625,36.6643159,137.1267174,54377190
5626,36.682784,137.1660195,5537113
5627,36.6639329,137.1265565,54377190
5628,36.6865032,137.1617,5537122
5629,36.6826492,137.1741875,5537113
5630,36.6825682,137.1741954,5537113
5631,36.6824609,137.1744384,5537113
5632,36.6005835,137.2550155,54377220
5633,36.5910702,137.1573503,5437712
5634,36.6826858,137.1746414,5537113
5635,36.6000066,137.2548554,54377220
5636,36.6826078,137.1746525,5537113
5637,36.6105414,137.2468496,54377139
5638,36.6826332,137.1750465,5537114
5639,36.6104855,137.2425887,54377139
5640,36.5912021,137.1573895,5437712
5641,36.5911613,137.1469681,5437711
5642,36.6812602,137.1739498,5537113
5643,36.5911559,137.1478107,5437711
5644,36.591183,137.1470596,5437711
5645,36.591305,137.1574407,5437712
5646,36.5912659,137.1741004,5437713
5647,36.6815739,137.2294622,5537118
5648,36.6835131,137.2217727,5537127
5649,36.7148002,137.2662388,5537251
5650,36.5912664,137.1763981,5437714
5651,36.5914111,137.157576,5437712
5652,36.5915573,137.1578462,5437712
5653,36.5916515,137.158012,5437712
5654,36.5916921,137.1581466,54377112
5655,36.5917331,137.1583673,54377112
5656,36.7365383,137.2656923,5537281
5657,36.7364438,137.2658853,5537281
5658,36.5918018,137.158625,54377112
5659,36.5917525,137.1762645,54377114
5660,36.591922,137.1588405,54377112
5661,36.5918623,137.1464814,54377111
5662,36.5919503,137.1588657,54377112
5663,36.5920502,137.1588833,54377112
5664,36.5921562,137.1467893,54377111
5665,36.592168,137.1588583,54377112
5666,36.5920678,137.1734503,54377113
5667,36.5922495,137.1487857,54377111
5668,36.6262853,137.201607,54377156
5669,36.5922795,137.1588003,54377112
5670,36.5922626,137.1761348,54377114
5671,36.5925343,137.1491015,54377111
5672,36.7340765,137.3262197,5537286
5673,36.5925083,137.1638938,54377113
5674,36.592511,137.1587321,54377112
5675,36.5926326,137.1492521,54377111
5676,36.5927114,137.1587715,54377112
5677,36.592734,137.149436,54377111
5678,36.5927897,137.1495534,54377111
5679,36.592845,137.1588152,54377112
5680,36.592863,137.1497394,54377111
5681,36.5928897,137.1759396,54377114
5682,36.5929354,137.158818,54377112
5683,36.5930082,137.1477082,54377111
5684,36.5930611,137.1587512,54377112
5685,36.5932172,137.1639083,54377113
5686,36.593183,137.158584,54377112
5687,36.5933473,137.1724533,54377113
5688,36.7338204,137.3320061,5537286
5689,36.5932716,137.1584333,54377112
5690,36.5933439,137.1583557,54377112
5691,36.630544,137.2035294,54377156
5692,36.5933939,137.1639176,54377113
5693,36.5933454,137.1510243,54377112
5694,36.5935797,137.1583268,54377112
5695,36.5935178,137.1514879,54377112
5696,36.5937246,137.1757424,54377114
5697,36.5935922,137.1516807,54377112
5698,36.5937387,137.1583688,54377112
5699,36.7007919,137.2327713,5537148
5700,36.7000584,137.2344824,5537148
5701,36.5936982,137.1519686,54377112
5702,36.6923582,137.2471777,5537139
5703,36.5936652,137.1639145,54377113
5704,36.6946169,137.2490353,5537139
5705,36.6933367,137.2479518,5537139
5706,36.6929044,137.2476072,5537139
5707,36.6962382,137.247038,5537139
5708,36.6767069,137.2110846,5537116
5709,36.6765507,137.2108404,5537116
5710,36.6765473,137.2109251,5537116
5711,36.6668431,137.2119548,553716
5712,36.6632333,137.2098053,54377196
5713,36.5937697,137.1638866,54377113
5714,36.6630832,137.2096825,54377196
5715,36.6632311,137.2099262,54377196
5716,36.6629244,137.209796,54377196
5717,36.6902141,137.2427686,5537129
5718,36.6629234,137.2099148,54377196
5719,36.6669472,137.2066117,553716
5720,36.666789,137.2064382,553716
5721,36.666872,137.2064419,553716
5722,36.6667843,137.206776,553716
5723,36.6668656,137.2067781,553716
5724,36.5940257,137.1756609,54377114
5725,36.6668255,137.2039194,553716
5726,36.6669032,137.2039209,553716
5727,36.5940508,137.1528978,54377112
5728,36.5941953,137.1636014,54377113
5729,36.5941509,137.166614,54377113
5730,36.5941685,137.1668112,54377113
5731,36.5941456,137.1663838,54377113
5732,36.5942002,137.167037,54377113
5733,36.5942675,137.1572214,54377112
5734,36.6590404,137.209807,54377196
5735,36.594169,137.166035,54377113
5736,36.6571439,137.2099326,54377186
5737,36.59426,137.1672913,54377113
5738,36.6572857,137.2096774,54377186
5739,36.6572769,137.2097869,54377186
5740,36.657027,137.2096743,54377186
5741,36.6570254,137.2097843,54377186
5742,36.7265416,137.1515063,5537172
5743,36.7268098,137.1516188,5537172
5744,36.7273786,137.1521034,5537172
5745,36.7279231,137.1525439,5537172
5746,36.7284275,137.1334981,5537170
5747,36.7295209,137.1526712,5537172
5748,36.7306761,137.1532446,5537172
5749,36.730941,137.1339793,5537170
5750,36.7313219,137.1335959,5537170
5751,36.7319313,137.1330733,5537170
5752,36.7320686,137.1329795,5537170
5753,36.7323547,137.1329183,5537170
5754,36.6538692,137.209518,54377186
5755,36.7359603,137.1300075,5537180
5756,36.7036327,137.3069779,5537244
5757,36.5943181,137.1674689,54377113
5758,36.7038486,137.3145161,5537245
5759,36.7055651,137.3073254,5537244
5760,36.7070419,137.3076685,5537244
5761,36.7053933,137.3072997,5537244
5762,36.7117053,137.3094407,5537254
5763,36.7121952,137.3101878,5537254
5764,36.7122149,137.3104821,5537254
5765,36.7122166,137.3102974,5537254
5766,36.7122189,137.3112177,5537254
5767,36.7122721,137.3114217,5537254
5768,36.7123462,137.3116504,5537254
5769,36.712724,137.3127947,5537255
5770,36.7129532,137.3135109,5537255
5771,36.7130743,137.3139475,5537255
5772,36.7132189,137.316129,5537255
5773,36.594326,137.171698,54377113
5774,36.7143488,137.3150221,5537255
5775,36.5943876,137.150883,54377112
5776,36.7144835,137.31499,5537255
5777,36.6515177,137.2095872,54377186
5778,36.7182153,137.3217107,5537265
5779,36.651308,137.2095832,54377186
5780,36.7183179,137.3146461,5537265
5781,36.5947564,137.168361,54377113
5782,36.7255103,137.2932553,5537273
5783,36.6515169,137.2097193,54377186
5784,36.7258602,137.2918458,5537273
5785,36.7260874,137.2910666,5537273
5786,36.6513072,137.209716,54377186
5787,36.6492644,137.209545,54377176
5788,36.7264545,137.2897499,5537273
5789,36.6492644,137.2096697,54377176
5790,36.7315585,137.3139017,5537275
5791,36.6490781,137.209543,54377176
5792,36.7318263,137.3139585,5537275
5793,36.7357701,137.3144984,5537285
5794,36.7362998,137.3143511,5537285
5795,36.594405,137.175573,54377114
5796,36.5942951,137.1535408,54377112
5797,36.6468598,137.2093693,54377176
5798,36.5944617,137.150436,54377112
5799,36.6490776,137.2096651,54377176
5800,36.6863868,137.2273894,5537128
5801,36.6467598,137.2094983,54377176
5802,36.646759,137.2096079,54377176
5803,36.6454725,137.2093385,54377176
5804,36.5945101,137.1492491,54377111
5805,36.5944907,137.1644178,54377113
5806,36.6432154,137.2079298,54377176
5807,36.6546367,137.1930604,54377185
5808,36.6543207,137.1929423,54377185
5809,36.6539212,137.1926415,54377185
5810,36.6530135,137.1924046,54377185
5811,36.6527915,137.1922974,54377185
5812,36.6430713,137.2078062,54377176
5813,36.5948139,137.1564909,54377112
5814,36.652365,137.1918688,54377185
5815,36.6431431,137.1994382,54377175
5816,36.6513735,137.1913465,54377185
5817,36.649611,137.1913473,54377175
5818,36.6433866,137.1913878,54377175
5819,36.6478854,137.1915414,54377175
5820,36.6472592,137.1914993,54377175
5821,36.5947417,137.1494471,54377111
5822,36.6467381,137.1914331,54377175
5823,36.6449635,137.1914018,54377175
5824,36.6432814,137.19139,54377175
5825,36.5946918,137.1632496,54377113
5826,36.5947452,137.1630067,54377113
5827,36.594738,137.175477,54377114
5828,36.6601015,137.1955203,54377195
5829,36.643287,137.190731,54377175
5830,36.5948426,137.1685211,54377113
5831,36.5948866,137.1623241,54377112
5832,36.5948666,137.1490557,54377111
5833,36.6745354,137.2587836,553720
5834,36.6746497,137.2586773,553720
5835,36.5948458,137.1631838,54377113
5836,36.674626,137.2588896,553720
5837,36.5952095,137.1692486,54377113
5838,36.6731163,137.2674437,553721
5839,36.5950301,137.1574102,54377112
5840,36.6730901,137.2672698,553721
5841,36.6005177,137.2485056,54377129
5842,36.6729647,137.2675444,553721
5843,36.6735123,137.2651435,553721
5844,36.5950836,137.1576553,54377112
5845,36.6734741,137.2653339,553721
5846,36.6723603,137.2709883,553721
5847,36.67671,137.267448,5537211
5848,36.5949881,137.1631559,54377113
5849,36.6718064,137.2740257,553721
5850,36.6722947,137.2712997,553721
5851,36.671856,137.2750117,553722
5852,36.6717932,137.2751771,553722
5853,36.5951787,137.160805,54377112
5854,36.5951355,137.1631394,54377113
5855,36.595126,137.171063,54377113
5856,36.595177,137.175351,54377114
5857,36.6714959,137.2212829,553717
5858,36.5951997,137.149861,54377111
5859,36.5952323,137.158245,54377112
5860,36.595335,137.1588425,54377112
5861,36.6788929,137.2595274,5537210
5862,36.6744869,137.2666081,553721
5863,36.5952738,137.1602789,54377112
5864,36.6765921,137.2681085,5537211
5865,36.5953385,137.1592198,54377112
5866,36.5953366,137.1595867,54377112
5867,36.5953984,137.1696114,54377113
5868,36.595385,137.175288,54377114
5869,36.6769367,137.2027745,5537116
5870,36.5953994,137.1471399,54377111
5871,36.6764762,137.2687403,5537211
5872,36.6767751,137.2671015,5537211
5873,36.6763251,137.2651899,5537211
5874,36.6763919,137.2651949,5537211
5875,36.595672,137.170629,54377113
5876,36.595572,137.1632213,54377113
5877,36.5958514,137.1704857,54377113
5878,36.5958827,137.1455218,54377111
5879,36.7193365,137.1672972,5537163
5880,36.7194067,137.1672131,5537163
5881,36.5959613,137.1633013,54377113
5882,36.5959969,137.1504991,54377112
5883,36.5960729,137.1709383,54377113
5884,36.596065,137.1431768,54377111
5885,36.5962472,137.1712731,54377113
5886,36.5963343,137.171425,54377113
5887,36.596394,137.1715521,54377113
5888,36.5965381,137.1508574,54377112
5889,36.5965259,137.1718404,54377113
5890,36.5966728,137.1720915,54377113
5891,36.5966046,137.1748725,54377113
5892,36.5967621,137.1749322,54377113
5893,36.6822844,137.2019719,5537116
5894,36.6824908,137.2019779,5537116
5895,36.5968521,137.1750012,54377114
5896,36.5969811,137.1751096,54377114
5897,36.5968022,137.1723488,54377113
5898,36.6762951,137.2481102,5537119
5899,36.675772,137.2487318,5537119
5900,36.6744036,137.248002,553719
5901,36.6742076,137.2462272,553719
5902,36.6738161,137.245862,553719
5903,36.67506,137.246651,5537119
5904,36.6743545,137.2463655,553719
5905,36.6658233,137.2163977,54377197
5906,36.5970212,137.172789,54377113
5907,36.597046,137.15123,54377112
5908,36.5972004,137.1731424,54377113
5909,36.6710534,137.3166776,553725
5910,36.5973472,137.1734555,54377113
5911,36.5974327,137.1820929,54377114
5912,36.5974605,137.1806486,54377114
5913,36.597418,137.1736748,54377113
5914,36.5974443,137.1737562,54377113
5915,36.5975225,137.1857621,54377114
5916,36.5974895,137.1842085,54377114
5917,36.5974767,137.1739143,54377113
5918,36.5974582,137.1832105,54377114
5919,36.5971796,137.175248,54377114
5920,36.5975439,137.1743173,54377113
5921,36.5974963,137.178268,54377114
5922,36.5975613,137.174556,54377113
5923,36.5975131,137.1775483,54377114
5924,36.5975227,137.1855814,54377114
5925,36.5975708,137.1751182,54377114
5926,36.597569,137.175251,54377114
5927,36.5975658,137.1753451,54377114
5928,36.5981151,137.1475047,54377111
5929,36.5974469,137.1630688,54377113
5930,36.5981432,137.1629565,54377113
5931,36.5980792,137.1751088,54377114
5932,36.598256,137.168598,54377113
5933,36.6606368,137.1710838,54377193
5934,36.598381,137.16292,54377113
5935,36.5985694,137.1628108,54377113
5936,36.6608129,137.1712811,54377193
5937,36.5985686,137.1515187,54377112
5938,36.5986423,137.1519324,54377112
5939,36.5985296,137.1750786,54377114
5940,36.598656,137.16829,54377113
5941,36.5988419,137.1626722,54377113
5942,36.5990125,137.1535117,54377112
5943,36.6059333,137.1331231,54377120
5944,36.5992554,137.1543835,54377112
5945,36.5992646,137.1544143,54377112
5946,36.626945,137.262676,54377251
5947,36.6269884,137.2626912,54377251
5948,36.6227274,137.130378,54377140
5949,36.6232804,137.1303929,54377140
5950,36.6229193,137.1303832,54377140
5951,36.6225576,137.130375,54377140
5952,36.622341,137.1303712,54377140
5953,36.6219934,137.130365,54377140
5954,36.621646,137.1303589,54377140
5955,36.5992568,137.1625038,54377113
5956,36.6210563,137.1303484,54377140
5957,36.6207116,137.1303423,54377140
5958,36.6201022,137.1303315,54377140
5959,36.5996145,137.169829,54377113
5960,36.6194025,137.1305778,54377140
5961,36.5996371,137.1695884,54377113
5962,36.5996946,137.1702351,54377113
5963,36.7207025,137.1654077,5537163
5964,36.5996746,137.1694553,54377113
5965,36.5997193,137.1564235,54377112
5966,36.5996572,137.162381,54377112
5967,36.719455,137.1671562,5537163
5968,36.5997702,137.1566019,54377112
5969,36.5993424,137.1432603,54377111
5970,36.5999825,137.1751407,54377114
5971,36.5994423,137.1842372,54377114
5972,36.599834,137.167369,54377113
5973,36.5999021,137.1623223,54377112
5974,36.5999122,137.1688449,54377113
5975,36.6000564,137.1718342,54377123
5976,36.6001093,137.1671205,54377123
5977,36.6001114,137.1673468,54377123
5978,36.6002291,137.1665921,54377123
5979,36.6001512,137.1721293,54377123
5980,36.6002065,137.1583962,54377122
5981,36.6002873,137.1725422,54377123
5982,36.6003127,137.1807293,54377124
5983,36.600338,137.1752474,54377124
5984,36.6006698,137.1524522,54377122
5985,36.6007187,137.1738959,54377123
5986,36.7342295,137.2932841,5537283
5987,36.7340217,137.293268,5537283
5988,36.6008229,137.1644535,54377123
5989,36.6006659,137.1807119,54377124
5990,36.6009499,137.1746077,54377123
5991,36.6009259,137.1639025,54377123
5992,36.601089,137.1749171,54377123
5993,36.619028,137.2762226,54377242
5994,36.6188232,137.2774858,54377242
5995,36.7316361,137.2973065,5537273
5996,36.6011178,137.1622658,54377122
5997,36.6011509,137.1755561,54377124
5998,36.5845416,137.1419307,5437711
5999,36.6011964,137.1622937,54377122
6000,36.7279353,137.293969,5537273
6001,36.7301327,137.2935944,5537273
6002,36.7297795,137.2934656,5537273
6003,36.6835757,137.2106466,5537126
6004,36.6836977,137.2094269,5537126
6005,36.7311163,137.2972822,5537273
6006,36.6832771,137.216179,5537117
6007,36.6012737,137.1755691,54377124
6008,36.7294908,137.3012957,5537274
6009,36.7305072,137.3013684,5537274
6010,36.6013133,137.1623502,54377122
6011,36.7318871,137.3025923,5537274
6012,36.6014822,137.1528891,54377122
6013,36.7322713,137.3034518,5537274
6014,36.7232628,137.3045384,5537264
6015,36.7233047,137.3038602,5537264
6016,36.6016758,137.1804455,54377124
6017,36.6017106,137.1799411,54377124
6018,36.6016427,137.1786939,54377124
6019,36.6016278,137.1781067,54377124
6020,36.601625,137.165978,54377123
6021,36.6016087,137.1624899,54377122
6022,36.6016692,137.1779555,54377124
6023,36.7338308,137.3068769,5537284
6024,36.6018261,137.1625873,54377123
6025,36.6020248,137.1712266,54377123
6026,36.7344164,137.3081561,5537284
6027,36.6020999,137.1626299,54377123
6028,36.6021723,137.1625979,54377123
6029,36.602194,137.1532903,54377122
6030,36.7008874,137.3036356,5537244
6031,36.7333139,137.3057171,5537274
