ノード番号,緯度,経度,3次メッシュID
14323,36.6581933,137.1827212,54377184
14324,36.571065,137.274227,54376281
14325,36.6581801,137.1824968,54377184
14326,36.6581507,137.1836233,54377184
14327,36.583413,137.195137,5437715
14328,36.6582294,137.1828366,54377184
14329,36.6581853,137.1376886,54377181
14330,36.658226,137.1823655,54377184
14331,36.5836652,137.1950786,5437715
14332,36.658417,137.158875,54377192
14333,36.658324,137.182974,54377184
14334,36.658219,137.105851,54377088
14335,36.6582116,137.180592,54377184
14336,36.6583953,137.1806057,54377194
14337,36.6584282,137.1817283,54377194
14338,36.6583277,137.1822287,54377184
14339,36.6583175,137.1834992,54377184
14340,36.658514,137.1831062,54377194
14341,36.6583956,137.1808048,54377194
14342,36.6584279,137.1815767,54377194
14343,36.6583442,137.1412821,54377191
14344,36.571172,137.274255,54376281
14345,36.6595198,137.1385203,54377191
14346,36.658464,137.1818894,54377194
14347,36.6583946,137.1821725,54377194
14348,36.6584496,137.1805994,54377194
14349,36.658456,137.180907,54377194
14350,36.658486,137.1819481,54377194
14351,36.6585233,137.1809605,54377194
14352,36.6946577,137.2452602,5537139
14353,36.6947065,137.245303,5537139
14354,36.6947423,137.2453624,5537139
14355,36.6947625,137.2455072,5537139
14356,36.694441,137.2456443,5537139
14357,36.6944052,137.2455847,5537139
14358,36.6943859,137.2455143,5537139
14359,36.6943851,137.2454398,5537139
14360,36.6941536,137.2454686,5537139
14361,36.6942118,137.245464,5537139
14362,36.6942664,137.245438,5537139
14363,36.6943123,137.245393,5537139
14364,36.6941466,137.2449849,5537139
14365,36.6940803,137.2450105,5537139
14366,36.6940254,137.2450635,5537139
14367,36.6939888,137.2451371,5537139
14368,36.6586311,137.1811729,54377194
14369,36.6586071,137.1831522,54377194
14370,36.6585488,137.1805727,54377194
14371,36.6586089,137.1809687,54377194
14372,36.6585208,137.1415624,54377191
14373,36.658647,137.10588,54377098
14374,36.6587403,137.1809568,54377194
14375,36.6588141,137.1417312,54377191
14376,36.65881,137.105929,54377098
14377,36.6587099,137.1830129,54377194
14378,36.571363,137.274269,54376281
14379,36.6588116,137.180451,54377194
14380,36.6588003,137.180929,54377194
14381,36.658913,137.141495,54377191
14382,36.7084592,137.1886943,5537155
14383,36.571605,137.274255,54376281
14384,36.5856417,137.194649,5437715
14385,36.7022879,137.1874739,5537144
14386,36.6588519,137.1828758,54377194
14387,36.7025198,137.1871714,5537144
14388,36.7027674,137.1868136,5537144
14389,36.7030811,137.1862391,5537144
14390,36.7016324,137.1882166,5537145
14391,36.7023966,137.1893878,5537145
14392,36.7016935,137.1882113,5537145
14393,36.702671,137.1898249,5537145
14394,36.7040178,137.1920893,5537145
14395,36.7049689,137.1938274,5537145
14396,36.7049689,137.193923,5537145
14397,36.7046403,137.194678,5537145
14398,36.7035348,137.191281,5537145
14399,36.7043282,137.1923709,5537145
14400,36.7050115,137.1936243,5537145
14401,36.705088,137.1936584,5537145
14402,36.7052893,137.1933066,5537145
14403,36.7060463,137.1919423,5537145
14404,36.7042132,137.1958474,5537145
14405,36.7036656,137.1971247,5537145
14406,36.7038012,137.1967865,5537145
14407,36.7035413,137.1971691,5537145
14408,36.6591105,137.1805078,54377194
14409,36.7025284,137.1967632,5537145
14410,36.7000476,137.1957679,5537145
14411,36.697965,137.1949461,5537135
14412,36.6592405,137.1809392,54377194
14413,36.6591915,137.1814605,54377194
14414,36.6973555,137.1949497,5537135
14415,36.699646,137.195865,5537135
14416,36.659069,137.105929,54377098
14417,36.7020538,137.1968268,5537145
14418,36.7025759,137.1970323,5537145
14419,36.7029208,137.1989119,5537145
14420,36.7034649,137.1973902,5537145
14421,36.7034971,137.197473,5537145
14422,36.7066911,137.1910031,5537145
14423,36.7061386,137.1920062,5537145
14424,36.7053714,137.1933852,5537145
14425,36.7050516,137.1939831,5537145
14426,36.7042946,137.195901,5537145
14427,36.7038793,137.1968885,5537145
14428,36.7037889,137.1971281,5537145
14429,36.7037724,137.1971947,5537145
14430,36.7037847,137.1972476,5537145
14431,36.7038272,137.197292,5537145
14432,36.704526,137.1976674,5537145
14433,36.7050292,137.1979538,5537145
14434,36.7050976,137.1979648,5537145
14435,36.6591932,137.1813131,54377194
14436,36.659284,137.1827502,54377194
14437,36.57196,137.274164,54376281
14438,36.6591612,137.1409083,54377191
14439,36.6593138,137.1810728,54377194
14440,36.572129,137.27415,54376281
14441,36.6592286,137.180509,54377194
14442,36.6593055,137.1811086,54377194
14443,36.6592734,137.1816439,54377194
14444,36.65937,137.1827564,54377194
14445,36.659317,137.1058029,54377098
14446,36.6594093,137.1818123,54377194
14447,36.6593475,137.1804624,54377194
14448,36.572388,137.27415,54376281
14449,36.6594592,137.1820873,54377194
14450,36.6594563,137.1822609,54377194
14451,36.6594107,137.13218,54377190
14452,36.6594708,137.1823476,54377194
14453,36.572636,137.274101,54376281
14454,36.659569,137.1828352,54377194
14455,36.7288983,137.2044005,5537176
14456,36.7290233,137.20442,5537176
14457,36.7290857,137.2044677,5537176
14458,36.7298692,137.2046017,5537176
14459,36.7303093,137.204628,5537176
14460,36.7306386,137.2046368,5537176
14461,36.7311562,137.2046127,5537176
14462,36.7337426,137.2042985,5537186
14463,36.57276,137.274108,54376281
14464,36.7191985,137.2028114,5537166
14465,36.7193049,137.2029511,5537166
14466,36.7192837,137.2030683,5537166
14467,36.7190567,137.2028903,5537166
14468,36.7190369,137.2030058,5537166
14469,36.572822,137.274148,54376281
14470,36.6595282,137.1824948,54377194
14471,36.7191519,137.2031468,5537166
14472,36.7204552,137.2031369,5537166
14473,36.7212295,137.2034368,5537166
14474,36.7204831,137.2031399,5537166
14475,36.7211881,137.2034347,5537166
14476,36.7211919,137.2031864,5537166
14477,36.7212382,137.2031893,5537166
14478,36.7211908,137.2032627,5537166
14479,36.7220481,137.2032409,5537166
14480,36.7220433,137.2034774,5537166
14481,36.722047,137.2032961,5537166
14482,36.7220445,137.2034159,5537166
14483,36.7219412,137.2032341,5537166
14484,36.7219913,137.2032373,5537166
14485,36.7220231,137.2032393,5537166
14486,36.7217842,137.2034645,5537166
14487,36.7251437,137.203994,5537176
14488,36.7226523,137.2032792,5537166
14489,36.7253174,137.2037894,5537176
14490,36.572844,137.274262,54376281
14491,36.7226764,137.203509,5537166
14492,36.7250101,137.2038548,5537176
14493,36.7253031,137.2039127,5537176
14494,36.7273234,137.2041247,5537176
14495,36.7273719,137.2041341,5537176
14496,36.7274502,137.2043837,5537176
14497,36.5997361,137.275013,54377212
14498,36.599688,137.2751127,54377212
14499,36.5999084,137.2755277,54377212
14500,36.5999207,137.2757138,54377212
14501,36.6001411,137.2761075,54377222
14502,36.7273729,137.2043688,5537176
14503,36.7274958,137.2042173,5537176
14504,36.7274067,137.2043753,5537176
14505,36.7275028,137.2041595,5537176
14506,36.7287125,137.2044591,5537176
14507,36.7286985,137.204567,5537176
14508,36.7287207,137.2043961,5537176
14509,36.7290786,137.204526,5537176
14510,36.7274809,137.204339,5537176
14511,36.7289604,137.2044102,5537176
14512,36.7290655,137.2046339,5537176
14513,36.7288075,137.2046874,5537176
14514,36.7332562,137.2043576,5537176
14515,36.7290574,137.2047009,5537176
14516,36.7318701,137.2045313,5537176
14517,36.6595816,137.1825227,54377194
14518,36.7333144,137.2045915,5537176
14519,36.572963,137.274541,54376281
14520,36.7319856,137.2047564,5537176
14521,36.7319777,137.2045827,5537176
14522,36.7319824,137.2046867,5537176
14523,36.7319059,137.204524,5537176
14524,36.7319672,137.2047587,5537176
14525,36.7318878,137.2047685,5537176
14526,36.7319746,137.2045133,5537176
14527,36.731294,137.2048338,5537176
14528,36.7303898,137.2046302,5537176
14529,36.7296346,137.2047996,5537176
14530,36.573086,137.274506,54376281
14531,36.6596235,137.1801391,54377194
14532,36.6597166,137.1829173,54377194
14533,36.573272,137.274471,54376281
14534,36.6596866,137.1799822,54377194
14535,36.6598651,137.1824007,54377194
14536,36.6598694,137.1824451,54377194
14537,36.6599301,137.1831025,54377194
14538,36.573385,137.274436,54376281
14539,36.6598073,137.1798611,54377194
14540,36.6599731,137.1834095,54377194
14541,36.659891,137.1798473,54377194
14542,36.5890703,137.2038776,5437716
14543,36.695838,137.2383047,5537139
14544,36.6600498,137.1834953,54377194
14545,36.573565,137.274422,54376281
14546,36.6599923,137.1798697,54377194
14547,36.6600956,137.179977,54377194
14548,36.660258,137.1388011,54377191
14549,36.6603008,137.1811726,54377194
14550,36.6601491,137.1835518,54377194
14551,36.6603026,137.1816658,54377194
14552,36.6602612,137.1308046,54377190
14553,36.6603326,137.1819821,54377194
14554,36.6602537,137.1835556,54377194
14555,36.6440708,137.2360517,54377178
14556,36.6602623,137.1798811,54377194
14557,36.6440482,137.2361469,54377178
14558,36.6605209,137.182762,54377194
14559,36.6604495,137.1834427,54377194
14560,36.6912115,137.1466019,5537121
14561,36.6605402,137.1829134,54377194
14562,36.6605399,137.1831186,54377194
14563,36.660509,137.182604,54377194
14564,36.6183701,137.2487031,54377149
14565,36.618489,137.248309,54377149
14566,36.6186391,137.248004,54377149
14567,36.6187468,137.2477479,54377149
14568,36.6188146,137.2475141,54377149
14569,36.618923,137.247134,54377149
14570,36.6191416,137.2464307,54377149
14571,36.6193228,137.2457946,54377149
14572,36.6605795,137.1802236,54377194
14573,36.660543,137.18263,54377194
14574,36.6605505,137.1834918,54377194
14575,36.573976,137.274046,54376281
14576,36.6607014,137.1290826,54377190
14577,36.6607297,137.133422,54377190
14578,36.6420553,137.237024,54377178
14579,36.660718,137.1835109,54377194
14580,36.660746,137.182725,54377194
14581,36.6609426,137.1803932,54377194
14582,36.6608745,137.1834632,54377194
14583,36.57413,137.27395,54376281
14584,36.6609075,137.1827649,54377194
14585,36.6610361,137.1832945,54377194
14586,36.6161091,137.2514867,54377230
14587,36.612537,137.251076,54377230
14588,36.6124714,137.2512997,54377230
14589,36.661083,137.1294653,54377190
14590,36.6958515,137.1725826,5537133
14591,36.6160531,137.2518091,54377230
14592,36.612447,137.2514164,54377230
14593,36.6967167,137.1705574,5537133
14594,36.661061,137.1827582,54377194
14595,36.6611315,137.1832033,54377194
14596,36.6613273,137.1803683,54377194
14597,36.661222,137.1827014,54377194
14598,36.6613274,137.182209,54377194
14599,36.6613279,137.1822979,54377194
14600,36.661264,137.1830897,54377194
14601,36.6613591,137.182131,54377194
14602,36.6613743,137.1826337,54377194
14603,36.6613429,137.1289729,54377190
14604,36.6614039,137.1824687,54377194
14605,36.6613417,137.1830656,54377194
14606,36.6613943,137.182108,54377194
14607,36.591691,137.20322,54377116
14608,36.6615567,137.1819974,54377194
14609,36.6614061,137.1830463,54377194
14610,36.6615698,137.1803698,54377194
14611,36.6615286,137.1320133,54377190
14612,36.6905841,137.186167,5537124
14613,36.5744923,137.2109727,54376186
14614,36.6617733,137.1805017,54377194
14615,36.5748622,137.2107812,54376186
14616,36.5753746,137.2105084,54376196
14617,36.6617808,137.1831048,54377194
14618,36.5772263,137.2089253,54376196
14619,36.5774162,137.2087108,54376196
14620,36.577841,137.208367,54376196
14621,36.6619089,137.1806637,54377194
14622,36.6617617,137.1811644,54377194
14623,36.5685628,137.2103917,54376186
14624,36.5928017,137.2182006,54377117
14625,36.6619969,137.183113,54377194
14626,36.593147,137.2178583,54377117
14627,36.6790953,137.2223837,5537117
14628,36.6788015,137.2225514,5537117
14629,36.6787943,137.2226849,5537117
14630,36.5935948,137.2192375,54377117
14631,36.5929412,137.2188152,54377117
14632,36.5935511,137.2191505,54377117
14633,36.5940738,137.1985806,54377115
14634,36.6621608,137.1830802,54377194
14635,36.5749198,137.2337356,54376188
14636,36.6623113,137.1485462,54377191
14637,36.5942569,137.2196119,54377117
14638,36.6623825,137.1306585,54377190
14639,36.7178349,137.1095539,5537068
14640,36.7178339,137.1095949,5537068
14641,36.717835,137.1096191,5537068
14642,36.7178425,137.1096352,5537068
14643,36.7179117,137.109649,5537068
14644,36.7179413,137.1096569,5537068
14645,36.7178417,137.1094828,5537068
14646,36.6623147,137.1830035,54377194
14647,36.6628685,137.1424427,54377191
14648,36.6624861,137.181594,54377194
14649,36.6625382,137.1828041,54377194
14650,36.6626624,137.1818218,54377194
14651,36.5958588,137.1986382,54377115
14652,36.6626821,137.1825974,54377194
14653,36.6627273,137.182018,54377194
14654,36.6627127,137.1824585,54377194
14655,36.6627417,137.1821673,54377194
14656,36.66266,137.146672,54377191
14657,36.7072162,137.1781667,5537144
14658,36.7080661,137.1784624,5537144
14659,36.7082231,137.1785309,5537144
14660,36.7094064,137.1792821,5537154
14661,36.7095101,137.1793347,5537154
14662,36.7094205,137.179303,5537154
14663,36.7092463,137.1799485,5537154
14664,36.6632368,137.1314303,54377190
14665,36.6632559,137.1293197,54377190
14666,36.6634005,137.1359102,54377190
14667,36.6865875,137.3038702,5537224
14668,36.6867081,137.3037328,5537224
14669,36.6867055,137.304047,5537224
14670,36.57691,137.273395,54376291
14671,36.576969,137.273057,54376291
14672,36.6955322,137.3067337,5537234
14673,36.6955369,137.306482,5537234
14674,36.6958904,137.3064742,5537234
14675,36.6948028,137.3064664,5537234
14676,36.6995049,137.2119098,5537136
14677,36.699545,137.2117986,5537136
14678,36.699556,137.2117712,5537136
14679,36.6993909,137.2118433,5537136
14680,36.6994459,137.2118791,5537136
14681,36.6993925,137.2117958,5537136
14682,36.699135,137.2116386,5537136
14683,36.6986699,137.2113906,5537136
14684,36.6986384,137.2113845,5537136
14685,36.6986167,137.2113873,5537136
14686,36.6983527,137.2122241,5537136
14687,36.6984639,137.2118714,5537136
14688,36.6986794,137.2113957,5537136
14689,36.6987608,137.2111687,5537136
14690,36.698746,137.2112101,5537136
14691,36.6987054,137.2113233,5537136
14692,36.6987211,137.2112794,5537136
14693,36.6987304,137.2112534,5537136
14694,36.6984398,137.2112248,5537136
14695,36.6985032,137.211052,5537136
14696,36.6984765,137.2111249,5537136
14697,36.6984858,137.2110996,5537136
14698,36.698461,137.2111671,5537136
14699,36.6985817,137.2109683,5537136
14700,36.6987193,137.2110392,5537136
14701,36.6967521,137.2100558,5537136
14702,36.6966947,137.2102975,5537136
14703,36.6967393,137.2101096,5537136
14704,36.6967315,137.2101425,5537136
14705,36.6967093,137.210236,5537136
14706,36.6967204,137.2101895,5537136
14707,36.6967251,137.2101698,5537136
14708,36.6959257,137.2100228,5537136
14709,36.6958217,137.2099897,5537136
14710,36.695865,137.2100035,5537136
14711,36.6960029,137.2097527,5537136
14712,36.695989,137.2098119,5537136
14713,36.6959587,137.2099403,5537136
14714,36.6959742,137.2098748,5537136
14715,36.6959797,137.2098514,5537136
14716,36.6958363,137.2096851,5537136
14717,36.6957952,137.2099557,5537136
14718,36.6957756,137.2097251,5537136
14719,36.695782,137.2098004,5537136
14720,36.6957798,137.2097747,5537136
14721,36.6957884,137.2098755,5537136
14722,36.6946025,137.2092267,5537136
14723,36.6945812,137.2092801,5537136
14724,36.6945788,137.2093146,5537136
14725,36.6945676,137.2093982,5537136
14726,36.6945762,137.2093457,5537136
14727,36.6944733,137.2094682,5537136
14728,36.6945208,137.2095009,5537136
14729,36.6944057,137.2092096,5537136
14730,36.694403,137.2092466,5537136
14731,36.694397,137.2093316,5537136
14732,36.6945353,137.2091783,5537136
14733,36.6944251,137.2091529,5537136
14734,36.6944732,137.209164,5537136
14735,36.6642536,137.1345058,54377190
14736,36.6987961,137.2161767,5537137
14737,36.578014,137.305615,54376294
14738,36.7138916,137.1295076,5537150
14739,36.714003,137.1281301,5537150
14740,36.7141074,137.126911,5537150
14741,36.7140858,137.1268419,5537150
14742,36.7141046,137.1265556,5537150
14743,36.7141322,137.1264691,5537150
14744,36.7141555,137.1261829,5537150
14745,36.7141648,137.1258019,5537150
14746,36.7141384,137.1252972,5537150
14747,36.7141175,137.124778,5537059
14748,36.714102,137.1246301,5537059
14749,36.7140702,137.1245643,5537059
14750,36.714033,137.1245295,5537059
14751,36.7125286,137.124183,5537059
14752,36.712416,137.1241299,5537059
14753,36.7123091,137.1240496,5537059
14754,36.7122353,137.1239634,5537059
14755,36.7122169,137.123929,5537059
14756,36.7142354,137.1264561,5537150
14757,36.7142562,137.1260525,5537150
14758,36.7142504,137.1255783,5537150
14759,36.7142227,137.1250623,5537150
14760,36.7142042,137.1245074,5537059
14761,36.714218,137.1241816,5537059
14762,36.7146513,137.1211865,5537059
14763,36.7147461,137.1206071,5537059
14764,36.7148142,137.1201876,5537059
14765,36.714877,137.1200915,5537059
14766,36.7149234,137.1200573,5537059
14767,36.712864,137.1240451,5537059
14768,36.7128989,137.12413,5537059
14769,36.7129453,137.1241529,5537059
14770,36.7139953,137.1243968,5537059
14771,36.7140403,137.1243928,5537059
14772,36.7140994,137.1243168,5537059
14773,36.7141159,137.1242416,5537059
14774,36.7144517,137.1219086,5537059
14775,36.7145946,137.1209425,5537059
14776,36.7146955,137.1201957,5537059
14777,36.7146927,137.1201073,5537059
14778,36.7146545,137.1200214,5537059
14779,36.7145888,137.1199716,5537059
14780,36.7135858,137.1197253,5537059
14781,36.713523,137.1197501,5537059
14782,36.7134698,137.1198029,5537059
14783,36.7134203,137.1197934,5537059
14784,36.7128171,137.1240352,5537059
14785,36.7128749,137.1242628,5537059
14786,36.7128827,137.1242136,5537059
14787,36.7126941,137.1240848,5537059
14788,36.7126751,137.1242168,5537059
14789,36.7126812,137.1241686,5537059
14790,36.714205,137.1246048,5537059
14791,36.7140937,137.1246035,5537059
14792,36.7141507,137.1246042,5537059
14793,36.7140365,137.1244638,5537059
14794,36.578165,137.305523,54376294
14795,36.7142119,137.1243239,5537059
14796,36.7141611,137.1243207,5537059
14797,36.7116518,137.1191051,5537059
14798,36.7119002,137.1191901,5537059
14799,36.7115472,137.1190474,5537059
14800,36.7113465,137.1187983,5537059
14801,36.7112706,137.1186342,5537059
14802,36.7114256,137.1189189,5537059
14803,36.7112389,137.118522,5537059
14804,36.7111309,137.1176513,5537059
14805,36.7112077,137.1183222,5537059
14806,36.7110961,137.1170283,5537059
14807,36.7110649,137.1170918,5537059
14808,36.711123,137.1169858,5537059
14809,36.7118876,137.1192736,5537059
14810,36.711597,137.1192954,5537059
14811,36.7111852,137.1169833,5537059
14812,36.7116289,137.1191845,5537059
14813,36.7127413,137.1174046,5537059
14814,36.7129418,137.1174698,5537059
14815,36.7130817,137.1175169,5537059
14816,36.713375,137.1176314,5537059
14817,36.7139843,137.1177919,5537059
14818,36.7135927,137.1176964,5537059
14819,36.7141473,137.1178416,5537059
14820,36.7146441,137.1179726,5537059
14821,36.7150334,137.1181393,5537059
14822,36.7157757,137.1183535,5537059
14823,36.7162897,137.118518,5537059
14824,36.7145335,137.117942,5537059
14825,36.6054016,137.2567463,54377220
14826,36.578255,137.30547,54376294
14827,36.7163588,137.1179934,5537059
14828,36.7158432,137.1178759,5537059
14829,36.7154911,137.1177974,5537059
14830,36.71509,137.1177272,5537059
14831,36.7149145,137.1176879,5537059
14832,36.7145737,137.1175956,5537059
14833,36.7140302,137.1174514,5537059
14834,36.7135011,137.1172881,5537059
14835,36.7134206,137.1172641,5537059
14836,36.7131548,137.1172281,5537059
14837,36.7130485,137.1172093,5537059
14838,36.7128756,137.1171542,5537059
14839,36.7111286,137.1166754,5537059
14840,36.711063,137.1166249,5537059
14841,36.7110226,137.1165558,5537059
14842,36.7161286,137.1197297,5537059
14843,36.7157808,137.1197388,5537059
14844,36.7156908,137.1197492,5537059
14845,36.7155718,137.1197758,5537059
14846,36.715395,137.1198329,5537059
14847,36.7152707,137.1198815,5537059
14848,36.7151433,137.1198971,5537059
14849,36.7150279,137.1199042,5537059
14850,36.7149395,137.1198822,5537059
14851,36.7148974,137.1198413,5537059
14852,36.7148641,137.1197764,5537059
14853,36.7148448,137.1201284,5537059
14854,36.7147567,137.1201162,5537059
14855,36.7146796,137.1198381,5537059
14856,36.714671,137.1199041,5537059
14857,36.7147498,137.1197648,5537059
14858,36.7148037,137.1197694,5537059
14859,36.710917,137.1169743,5537059
14860,36.7109895,137.1169962,5537059
14861,36.7110979,137.1166581,5537059
14862,36.7111053,137.1167546,5537059
14863,36.7111152,137.1168841,5537059
14864,36.710939,137.1165377,5537059
14865,36.578397,137.305365,54376294
14866,36.6648523,137.1335047,54377190
14867,36.6654897,137.1849007,54377194
14868,36.6890439,137.2212985,5537127
14869,36.578874,137.305057,54376294
14870,36.579174,137.304785,54376294
14871,36.579296,137.286307,54376292
14872,36.57932,137.304708,54376294
14873,36.579494,137.28628,54376292
14874,36.60662,137.211154,54377126
14875,36.579591,137.304632,54376294
14876,36.579596,137.286225,54376292
14877,36.579827,137.304612,54376294
14878,36.579878,137.285939,54376292
14879,36.579968,137.285834,54376292
14880,36.580052,137.304548,54376294
14881,36.580069,137.285674,54376292
14882,36.6899279,137.2021835,5537126
14883,36.6899161,137.2022599,5537126
14884,36.580227,137.304443,54376294
14885,36.580356,137.28524,54376292
14886,36.580542,137.285039,54376292
14887,36.580587,137.304157,54376294
14888,36.580621,137.284968,54376292
14889,36.580728,137.304095,54376294
14890,36.580779,137.28487,54376292
14891,36.580818,137.304067,54376294
14892,36.580886,137.284835,54376292
14893,36.6758076,137.1678074,5537113
14894,36.6759011,137.1674041,5537113
14895,36.581156,137.304025,54376294
14896,36.581251,137.231566,54376198
14897,36.581348,137.303977,54376294
14898,36.7085919,137.1883774,5537155
14899,36.7087315,137.1884283,5537155
14900,36.581437,137.284842,54376292
14901,36.6868285,137.1655817,5537123
14902,36.6870057,137.1658435,5537123
14903,36.6872121,137.1661582,5537123
14904,36.6874253,137.1664741,5537123
14905,36.6876459,137.166812,5537123
14906,36.6878344,137.1670991,5537123
14907,36.581528,137.303878,54376294
14908,36.6880032,137.1673437,5537123
14909,36.6881012,137.1674771,5537123
14910,36.6881676,137.1675679,5537123
14911,36.6881917,137.1675807,5537123
14912,36.6882469,137.16767,5537123
14913,36.6882472,137.1676997,5537123
14914,36.6882517,137.1677261,5537123
14915,36.6883246,137.1678346,5537123
14916,36.688515,137.1681229,5537123
14917,36.6886755,137.1683643,5537123
14918,36.6889667,137.1687968,5537123
14919,36.689423,137.169471,5537123
14920,36.6895503,137.1696584,5537123
14921,36.6898648,137.1701377,5537123
14922,36.6903102,137.1707844,5537123
14923,36.6908426,137.171586,5537123
14924,36.6912325,137.1721578,5537123
14925,36.6868406,137.1631169,5537123
14926,36.6882274,137.1676384,5537123
14927,36.6895869,137.1697149,5537123
14928,36.6901843,137.1706016,5537123
14929,36.6905307,137.1711165,5537123
14930,36.6908798,137.1716387,5537123
14931,36.6868924,137.1626933,5537123
14932,36.6868862,137.1627534,5537123
14933,36.6867744,137.1629563,5537123
14934,36.6867564,137.1629695,5537123
14935,36.7090406,137.2120876,5537156
14936,36.6867074,137.1630668,5537123
14937,36.6867078,137.1631,5537123
14938,36.6867035,137.1631171,5537123
14939,36.6864891,137.1635062,5537123
14940,36.6862923,137.1638494,5537123
14941,36.581638,137.284785,54376292
14942,36.6861441,137.1641197,5537123
14943,36.6860441,137.1642732,5537123
14944,36.6860112,137.1642893,5537123
14945,36.6859736,137.1642717,5537123
14946,36.6858814,137.1641373,5537123
14947,36.6856866,137.1638416,5537123
14948,36.6846192,137.1622307,5537122
14949,36.6845575,137.1621074,5537122
14950,36.6844552,137.1618821,5537122
14951,36.6843948,137.1617155,5537122
14952,36.6843522,137.1615941,5537122
14953,36.6842884,137.1613474,5537122
14954,36.6842448,137.1610967,5537122
14955,36.6841831,137.1607572,5537122
14956,36.6840299,137.1601763,5537122
14957,36.6840129,137.1600795,5537122
14958,36.6841988,137.1608491,5537122
14959,36.6846576,137.1622904,5537122
14960,36.6850872,137.1629569,5537123
14961,36.6867297,137.1630223,5537123
14962,36.6914196,137.1726651,5537123
14963,36.6910496,137.1721318,5537123
14964,36.6907038,137.1716138,5537123
14965,36.6903636,137.1710934,5537123
14966,36.6900239,137.1705805,5537123
14967,36.6895159,137.1697916,5537123
14968,36.689202,137.1693216,5537123
14969,36.6891748,137.1693007,5537123
14970,36.6891459,137.1693085,5537123
14971,36.6891238,137.1692747,5537123
14972,36.6890793,137.1692102,5537123
14973,36.6890904,137.1691734,5537123
14974,36.6890854,137.1691393,5537123
14975,36.6860489,137.1646113,5537123
14976,36.6860032,137.1646043,5537123
14977,36.6859667,137.1645526,5537123
14978,36.6859332,137.1645076,5537123
14979,36.6859431,137.164464,5537123
14980,36.581713,137.303732,54376294
14981,36.6850353,137.1630776,5537123
14982,36.6685059,137.1307152,553710
14983,36.6846127,137.1624587,5537122
14984,36.6845104,137.1622741,5537122
14985,36.6844234,137.1621074,5537122
14986,36.6843387,137.1618972,5537122
14987,36.6842497,137.1616508,5537122
14988,36.6841172,137.1610402,5537122
14989,36.6840925,137.1609072,5537122
14990,36.581837,137.303648,54376294
14991,36.68404,137.1606409,5537122
14992,36.6839471,137.1602933,5537122
14993,36.6838988,137.160155,5537122
14994,36.6838219,137.159983,5537122
14995,36.6837078,137.1597245,5537122
14996,36.6834464,137.159303,5537122
14997,36.6834491,137.1592584,5537122
14998,36.6831975,137.1590027,5537112
14999,36.6839012,137.1600134,5537122
15000,36.6839386,137.1598798,5537122
15001,36.683949,137.1598443,5537122
15002,36.6839343,137.1597647,5537122
15003,36.6838951,137.1597136,5537122
15004,36.6839466,137.1598009,5537122
15005,36.6860832,137.1645656,5537123
15006,36.6860267,137.1646003,5537123
15007,36.6860832,137.1643306,5537123
15008,36.6859875,137.1642859,5537123
15009,36.6859236,137.1644037,5537123
15010,36.6859475,137.1643588,5537123
15011,36.6944552,137.1715805,5537133
15012,36.6944243,137.1715842,5537133
15013,36.6941107,137.1718609,5537133
15014,36.6939299,137.1720135,5537133
15015,36.6938044,137.1721239,5537133
15016,36.6935179,137.1723752,5537133
15017,36.6934665,137.1724534,5537133
15018,36.6934142,137.1725599,5537133
15019,36.6933628,137.1726739,5537133
15020,36.6932853,137.1727728,5537133
15021,36.6931721,137.1728695,5537133
15022,36.6930553,137.1729238,5537133
15023,36.6981116,137.1755939,5537134
15024,36.6983179,137.1754195,5537134
15025,36.6985934,137.1751768,5537134
15026,36.6988939,137.1749251,5537133
15027,36.6992112,137.1746833,5537133
15028,36.6996775,137.1743366,5537133
15029,36.6997476,137.1743253,5537133
15030,36.6988634,137.1749506,5537133
15031,36.6997515,137.176467,5537134
15032,36.58206,137.284587,54376292
15033,36.6989287,137.1748986,5537133
15034,36.6998195,137.1763995,5537134
15035,36.582255,137.284397,54376292
15036,36.582333,137.303348,54376294
15037,36.582437,137.284147,54376292
15038,36.6689692,137.1062179,553708
15039,36.582524,137.283873,54376292
15040,36.6691028,137.1062085,553708
15041,36.582633,137.283758,54376292
15042,36.582862,137.303069,54376294
15043,36.6692486,137.106262,553708
15044,36.58289,137.283768,54376292
15045,36.6694648,137.1064037,553708
15046,36.582935,137.283754,54376292
15047,36.582947,137.28374,54376292
15048,36.583171,137.28367,54376292
15049,36.6697847,137.1041921,553708
15050,36.669866,137.1068406,553708
15051,36.583323,137.234661,54376198
15052,36.583482,137.3027,5437724
15053,36.583554,137.283496,5437722
15054,36.6699769,137.10376,553708
15055,36.583583,137.302672,5437724
15056,36.58365,137.283461,5437722
15057,36.6701078,137.1034044,553708
15058,36.583836,137.302602,5437724
15059,36.583897,137.283419,5437722
15060,36.6702859,137.1030387,553708
15061,36.584088,137.283398,5437722
15062,36.584191,137.302505,5437724
15063,36.584246,137.283363,5437722
15064,36.6704,137.1028975,553708
15065,36.584303,137.283342,5437722
15066,36.584325,137.283342,5437722
15067,36.708424,137.1757702,5537154
15068,36.7086588,137.1753086,5537154
15069,36.7089424,137.174691,5537153
15070,36.7089641,137.1746713,5537153
15071,36.7080201,137.1765564,5537144
15072,36.7076326,137.1773008,5537144
15073,36.7073119,137.1779399,5537144
15074,36.7071605,137.1782299,5537144
15075,36.7073442,137.1778722,5537144
